read_id,pod5_file,target_gene,signal_start,signal_end,label
710b5116-f71f-4c17-b481-dd57f810043f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,3178,13648,1
4a765d62-a32c-4697-9ab9-1b11276f438b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,177940,188452,1
78acfddf-8e09-4e7f-8c93-f30ea11d05b9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MH733892|MH733892.1,76108,76108,1
0041e5f2-71ab-49a1-8da2-9fd443a8c7ed,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,106372,130162,1
af2cced3-483d-4ebf-b43e-165801743de9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MZ092836|MZ092836.1,14554,27382,1
c0de7cbf-428d-4d02-95c2-4b4c2e9f9436,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,256576,266458,1
dee37515-2b26-4c0c-83f4-c438ac8f657b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MH733892|MH733892.1,50638,62218,1
f17a4aad-c22c-47fb-be73-8555daad31f8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MZ092836|MZ092836.1,11554,27028,1
f2a416ad-0e5e-4835-b9ac-5ee84509b701,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,41194,50062,1
0c5445dd-ad02-4838-9623-fc6bfc929396,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MH733892|MH733892.1,28858,38878,1
21b2c30d-8876-47a2-891f-aa21c50abce8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,26884,37294,1
9d4b3be9-c41f-4cc7-bdd2-f5f33ce669b6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MZ092836|MZ092836.1,9904,24106,1
3ab5b724-4769-42d4-b261-2f6f1f3cd269,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,35776,46492,1
25588d1c-1993-47f6-bab5-7210f041a5c7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,29752,38608,1
e484825c-59ba-47e5-b3a9-696da810c917,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MH733892|MH733892.1,73648,84598,1
23cce8fb-c6c6-49be-9e6a-7f7933e6d57a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MH733892|MH733892.1,21178,29482,1
04a9b55f-f7bf-4ba6-97fc-4d31afb8bba0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,35212,45616,1
e12fd9e0-5336-4797-8483-6f76142a2be2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MH733892|MH733892.1,13312,22888,1
3f5bcaf6-2ca4-4bf8-a9c0-765981f00ce4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,4576,12934,1
4d83e20e-04bc-46a7-9d12-5b132a2acfd8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,43678,52792,1
17d12ca0-c7b6-49d4-ab74-7426d30b283c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,43336,58558,1
02f73ce3-0671-45b1-8952-ebec98d93acd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,220330,250408,1
8ce2411f-d5b3-4961-8d4d-2e5d93e1bb72,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,688,4924,1
c04b6003-3b2e-48f8-a63e-97802b54decd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,1768,5854,1
3c9ad671-4386-45f1-aed7-b7d82e2126ea,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,34522,46756,1
19f42ec1-022e-4c66-a6d0-f485f7e156d3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,256,6058,1
e2294766-1faa-465d-8226-9979bff118a4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,72160,89902,1
a4560e88-b74b-40e7-9746-ed59c24d1e70,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MH733892|MH733892.1,622,4684,1
bd15beba-6c7f-49cb-88ff-37b7b80f5a4d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,49168,65290,1
53aa6a21-a622-4ce0-b600-7cb7c322d39f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,26848,37468,1
3693c850-6ed4-4a51-a4ce-bb706786a95d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,2950,4738,1
b0fc7316-1d4f-420e-8233-19719feb1e9d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,92842,102190,1
c6b19adf-e9ae-4a39-aa0f-445d774157c6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,13660,23986,1
adc7c899-8ad7-4ad8-ae54-25ce3d89e7eb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,17026,26476,1
aa5fe883-39de-4dca-9ca7-f56303db2341,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,59740,71788,1
b4cf9770-5ed7-44a1-9154-f5ff6c92f7e9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,55078,61156,1
92ea61f0-1b1d-45ac-8852-93c5dd4049b4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,1696,11422,1
e40e4229-89bb-4604-a403-d96ac0216940,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,63646,64654,1
1e8042d2-e001-447a-ac30-30bd1ac511f0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,112342,122314,1
6fbd46d3-362f-4e43-9254-f084f7cceedb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,76864,86062,1
1bc0274c-6a3a-4ad4-97d5-60798c172bd7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,1516,9040,1
1ca292d6-9d1a-4e6e-b6c4-9cb14e474834,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,1354,9964,1
e66360b1-04bb-4ec6-a30c-2a6ab22e7951,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,2008,18220,1
c2d4dfac-dc26-4b84-a5a5-d93c5c030414,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,14008,24400,1
79dd82ed-00d3-482a-b9a9-a02fa5bb6365,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MH733892|MH733892.1,114568,126958,1
06712959-de62-464e-9298-927099fcb0f5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,25870,37336,1
97fc8464-c907-4f8f-94eb-3fae9b831d55,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,16,3628,1
75e3a1fd-dada-4487-ba04-eac31137fabd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,1462,5014,1
e7dd073a-5258-4728-9ad4-2a5decbe2910,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,77908,89626,1
becaf4a1-a539-491e-b193-dd76ebdf7209,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MZ092836|MZ092836.1,2194,11710,1
a3eed824-0a08-471a-9117-3e2960680e00,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,41218,52156,1
c39048e6-c85b-402c-82ee-069869d44dea,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MZ092836|MZ092836.1,2152,18988,1
16003f19-1bb6-43d3-aaa6-ef953583a83a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,39130,54004,1
a95b134e-3e5d-4f9d-9619-cadbf546ebd8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MH733892|MH733892.1,199660,210154,1
a95b134e-3e5d-4f9d-9619-cadbf546ebd8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MH733892|MH733892.1,722320,722320,1
c87ff24f-232e-486e-bec1-cb1bcb6f1f52,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,7300,11572,1
abbc9f21-3243-42ea-872b-8fc8cc916bd9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,79822,90706,1
8b8d0413-ab1e-4658-b95b-b1b3f27dccac,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,2824,6508,1
208a822c-c51b-4426-9849-fbdfb087df3b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MH733892|MH733892.1,27922,39106,1
f6e2079b-755c-486b-9b27-fa594ebd5859,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MZ092836|MZ092836.1,196,10696,1
4b4068ad-9d25-4043-97d1-26c00fd42d89,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MH733892|MH733892.1,163762,174784,1
d09790ce-28db-41ef-a79b-f308fb8b1ed7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,192934,213310,1
2e7b253a-cf90-4d19-894e-ade336e9c8c5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MZ092836|MZ092836.1,16,8812,1
185c032b-bc40-4ec5-b24f-46c5570824b6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,19846,29200,1
4c5608b7-f449-4602-ae00-af035a56aa89,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,58642,66364,1
c21ecf38-5f16-4040-972e-bd9b05ed6527,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,30556,42802,1
da5d850f-8c97-49c7-a771-856fef41e161,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,128050,137890,1
aac95e1f-d7eb-4c59-8070-288b48a17830,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|MH733892|MH733892.1,126784,135898,1
725afe21-064c-4aa2-bf81-40fec6375532,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|MH733892|MH733892.1,212440,225670,1
7d426a40-84bc-4f8f-a6aa-b7f30b7a3194,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,12742,23362,1
3cc1cf21-4b0f-4bfc-a6da-0b2a49914a3b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|MZ092836|MZ092836.1,72136,72136,1
bbcb5822-ff02-46cb-b878-f7b1ac385fa5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|MZ092836|MZ092836.1,2134,5110,1
fac6115a-4783-40b1-bc93-779e2b0a1fbd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,19618,19618,1
2871bdc7-7783-4767-a7c4-c6773be47070,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,59746,61822,1
6a616210-07f1-4855-b38c-44fab9ec2dac,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,195688,208456,1
462c0659-4dea-4ca7-a66c-dd2e075e6491,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,32026,42550,1
45d2d7a7-2722-4a11-8e17-c39045819020,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,60238,73180,1
ba462429-4f9f-43e1-b806-3ddd793aa534,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,4660,14032,1
872458d9-2077-4111-8f6b-d9da2cdd6d55,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,18190,30940,1
ce243fa5-30ca-4129-8708-93e03c46309b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MH733892|MH733892.1,127426,140932,1
5eeb3d1a-af27-433c-b438-32361471eeee,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MH733892|MH733892.1,42310,56146,1
24da26f9-7b04-4b3d-9045-d084a31c2925,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MZ092836|MZ092836.1,55942,81490,1
c8da80c2-4b89-4eb9-8f71-7b96871996dc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,15136,25702,1
555b2053-e3bb-4254-befd-ad1b4a2255f6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MH733892|MH733892.1,65488,69334,1
3fcfaf60-1b88-420d-a307-beac8559af80,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,40492,44086,1
e3377fff-1668-4d79-bb74-8c0c704633dd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,39256,49156,1
da06c876-02c0-4be4-aed8-d452922f6d3c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,126628,132550,1
f3a077f2-c48e-464a-98f5-c76d512a68f7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,57916,70618,1
00b80897-dc64-4e09-ae69-c6782fe8aeb9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,2764,12994,1
1c7f4846-d296-418f-9f7b-a2927f4d5cf8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,74686,83680,1
219b3bfe-283e-4ca6-aa01-cca84f98d40b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,20260,29626,1
3836af54-eeb9-434e-bfa3-9dea02561208,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,1432,4684,1
1ffb0a52-2cc0-434b-96f4-6328dabb994d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MZ092836|MZ092836.1,43588,58816,1
91e9035e-c6b9-4117-913b-c79ba2121144,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MZ092836|MZ092836.1,1996,12706,1
60f34d72-6daf-42d9-a26e-9b812093ded6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,8878,19576,1
a1d79baa-fb54-485c-ad1b-daf81c4eb3c6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,9004,13528,1
a5e5c01d-19df-42d3-98c3-a11bcef89c7c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,66070,77068,1
7322fda8-6042-4b53-bd75-082b405f40f1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MZ092836|MZ092836.1,184,3268,1
5092cde9-1a5d-4c16-ad59-4ca0101ed08d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MH733892|MH733892.1,814,17290,1
3230e92d-73da-4c93-abf5-770d215d8a3a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,64804,75520,1
f1dba332-8b67-4957-a1e9-447be9f1a03f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,16,3502,1
b17b708c-3bd8-4c4b-a5af-4a61dd4664c4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,16,6544,1
8ebe7da2-d1e3-4705-bce7-3f5ca4e58acb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,95746,97126,1
af567c58-e1e3-4f0c-87b8-284ca3f408ce,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,3088,13966,1
376d5bfb-5156-428f-a284-5b732a666f00,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,350644,359722,1
9dd5d0cd-4c8a-442a-8209-3859c3a3959f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,5038,19312,1
56871155-9b70-4cf6-b29b-4c2f43a18b11,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,189106,199720,1
805bd356-53cb-4e73-8c12-e642f22d9369,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,57424,67954,1
f45073f7-8afb-4cdf-9401-d4b3ea4f1b50,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,10456,20782,1
a7b715a3-aa46-4478-b9f2-dedd6d5bbfad,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,19474,28918,1
22cff157-3ce7-465e-b49e-83e2cf16c58a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,58390,68488,1
de5ea5ac-9402-489a-adce-19d97ac598b9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,1612,3334,1
1c503910-f7c3-4a6a-beb7-1231d08af420,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,42556,53392,1
1f7a4ce8-1233-4c7e-87d5-700e1661e26a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,20938,32350,1
25d69907-7425-4e3d-bb28-6075bd7943de,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,16,2716,1
dd838e9f-00e1-4eb1-b855-3884283ab815,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,45250,54988,1
b36adb2c-fb83-4fe4-a639-a7c69d47bfbd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,1594,4156,1
9875bce5-e2be-4c6e-9b1d-84273510397d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,103222,112432,1
